,depth,title,section,sentence
372,2,Uncanny valley,In visual effects,"Beowulf's face... allowing viewers to admire every hair in his 3-D digital stubble"".
"
373,2,Uncanny valley,In visual effects,Some reviewers of the 2009 animated film
374,2,Uncanny valley,In visual effects,A Christmas Carol criticized its animation as creepy.
375,2,Uncanny valley,In visual effects,"Joe Neumaier of the New York Daily News said of the film, ""The motion-capture does no favors to co-stars"
376,2,Uncanny valley,In visual effects,"[Gary] Oldman, Colin Firth and Robin Wright Penn, since, as in 'Polar Express,' the animated eyes never seem to focus."
377,2,Uncanny valley,In visual effects,"And for all the photorealism, when characters get wiggly-limbed and bouncy as in standard Disney cartoons, it's off-putting""."
378,2,Uncanny valley,In visual effects,"Mary Elizabeth Williams of Salon.com wrote of the film,"
379,2,Uncanny valley,In visual effects,"""In the center of the action is Jim Carrey -- or at least a dead-eyed, doll-like version of Carrey"".
"
380,2,Uncanny valley,In visual effects,"In the 2010 live-action film The Last Airbender, the character Appa, the flying bison, has been called ""uncanny""."
381,2,Uncanny valley,In visual effects,"Geekosystem's Susana Polo found the character ""really quite creepy"", noting ""that prey animals (like bison) have eyes on the sides of their heads, and so moving them to the front without changing rest of the facial structure tips us right into the uncanny valley"".
"
382,2,Uncanny valley,In visual effects,The 2010 live-action film
383,2,Uncanny valley,In visual effects,Tron:
384,2,Uncanny valley,In visual effects,"Legacy features a computer-generated young version of actor Jeff Bridges (as a young Kevin Flynn and Clu), which reviewers have criticized as creepy."
385,2,Uncanny valley,In visual effects,"Vic Holtreman of Screen Rant wrote, ""Finally we get to the CGI recreation of Jeff Bridges as a young man."
386,2,Uncanny valley,In visual effects,Have we finally gotten past the 'uncanny valley' (where the mind/eye discerns that something is just not quite 'real')?
387,2,Uncanny valley,In visual effects,"Sadly, no."
388,2,Uncanny valley,In visual effects,"As long as young Kevin Flynn wasn't talking, the face looked great – but as soon as he spoke, the creepy factor pops up."
389,2,Uncanny valley,In visual effects,He looked like he had a face full of Botox […
390,2,Uncanny valley,In visual effects,"] One could argue that Clu was a computer program and should have been 'stiff' compared to a human, but even in the opening scene of the film where we see the real-world young Kevin Flynn, the same effect is present""."
391,2,Uncanny valley,In visual effects,"Manohla Dargis of The New York Times wrote that the appearance of young Kevin was ""a simulacrum that here looks like an animated death mask""."
392,2,Uncanny valley,In visual effects,"Amy Biancolli of the Houston Chronicle wrote, ""Regarding Bridges' digital de-aging: It's creepy."
393,2,Uncanny valley,In visual effects,"It's a little less creepy on Clu's face (he's not human, anyway) than on Kevin's in a scene from 1989, but on either of them it has the waxen look of storefront mannequins - or over-Botoxed socialites"".
"
394,2,Uncanny valley,In visual effects,The 2011 animated film
395,2,Uncanny valley,In visual effects,Mars Needs Moms was widely criticized for being creepy and unnatural because of its style of animation.
396,2,Uncanny valley,In visual effects,"The film was among the biggest box office bombs in history, which may have been due in part to audience revulsion."
397,2,Uncanny valley,In visual effects,"(Mars Needs Moms was produced by Robert Zemeckis's production company, ImageMovers, which had previously produced The Polar Express, Beowulf, and A Christmas Carol.)
"
398,2,Uncanny valley,In visual effects,Reviewers had mixed opinions regarding whether the 2011 animated film The Adventures of Tintin: The Secret of the Unicorn was affected by the uncanny valley.
399,2,Uncanny valley,In visual effects,"Daniel D. Snyder of The Atlantic wrote, ""Instead of trying to bring to life Herge's beautiful artwork, Spielberg and co. have opted to bring the movie into the 3D era using trendy motion-capture technique to recreate Tintin and his friends."
400,2,Uncanny valley,In visual effects,"Tintin's original face, while barebones, never suffered for a lack of expression."
401,2,Uncanny valley,In visual effects,"It's now outfitted with an alien and unfamiliar visage, his plastic skin dotted with pores and subtle wrinkles."
402,2,Uncanny valley,In visual effects,"He added, ""In bringing them to life, Spielberg has made the characters dead.""."
403,2,Uncanny valley,In visual effects,"N.B. of The Economist called elements of the animation ""grotesque"", writing, ""Tintin, Captain Haddock and the others exist in settings that are almost photo-realistic, and nearly all of their features are those of flesh-and-blood people."
404,2,Uncanny valley,In visual effects,And yet they still have the sausage fingers and distended noses of comic-strip characters.
405,2,Uncanny valley,In visual effects,"It's not so much 'The Secret of the Unicorn' as 'The Invasion of the Body Snatchers'""."
406,2,Uncanny valley,In visual effects,"However, other reviewers felt that the film avoided the uncanny valley despite its animated characters' realism."
407,2,Uncanny valley,In visual effects,"Critic Dana Stevens of Slate wrote, ""With the possible exception of the title character, the animated cast of Tintin narrowly escapes entrapment in the so-called 'uncanny valley'""."
408,2,Uncanny valley,In visual effects,"Wired magazine editor Kevin Kelly wrote of the film, ""we have passed beyond the uncanny valley into the plains of hyperreality"".
"
409,2,Uncanny valley,In visual effects,"The 2015 live-action film Terminator Genisys contains a scene featuring a computer-generated young version of actor Arnold Schwarzenegger (as a young T-800 Terminator), which some reviewers thought was affected by the uncanny valley."
410,2,Uncanny valley,In visual effects,"Eric Mungenast of the East Valley Tribune wrote of the film, ""One notable technological problem stems from the attempt to make old Schwarzenegger look young again with some digital manipulation — it definitely doesn't cross over the uncanny valley""."
411,2,Uncanny valley,In visual effects,Writer and reviewer
412,2,Uncanny valley,In visual effects,"Simon Prior wrote of the film, ""Even the 'Synthespian' version of Arnie isn't as horrific as you might expect, although it's still clear that CGI hasn't yet conquered the Uncanny Valley issue""."
413,2,Uncanny valley,In visual effects,"(The film's predecessor, 2009's Terminator Salvation, also has a scene with a CG young Schwarzenegger that provoked similar reactions from some viewers, but unlike in the newer film, this earlier version does not speak.)
"
414,2,Uncanny valley,In visual effects,"The 2016 live-action film Rogue One features the CGI likenesses of the deceased Peter Cushing and a young Carrie Fisher ""reprising"" their respective roles of Grand Moff Tarkin and Princess Leia."
415,2,Uncanny valley,In visual effects,"Graeme McMillan of The Hollywood Reporter wrote, ""The Tarkin that appears in Rogue One is a mix of CGI and live-action, and it… doesn't work."
416,2,Uncanny valley,In visual effects,"In fact, for a special effect that's still stuck in the depths of the uncanny valley, it's surprising just how much of the movie Tarkin appears in, quietly undermining every scene he's in by somehow seeming less real than the various inhuman aliens in the movie."
417,2,Uncanny valley,In visual effects,"Kelly Lawler of USA Today wrote, ""the Leia cameo is so jarring as to take the audience completely out of the film at its most emotional moment."
418,2,Uncanny valley,In visual effects,Leia's appearance was meant to help the film end on a hopeful note [...]
419,2,Uncanny valley,In visual effects,"but instead it ends on a weird and unsettling one"".
"
420,2,Uncanny valley,In visual effects,"The 2019 film The Lion King, a remake of the 1994 film that featured photo-realistic digital animals in place of the earlier film's more traditional animation, divided critics about the effectiveness of its imagery."
421,2,Uncanny valley,In visual effects,"Ann Hornaday of The Washington Post wrote that the images were so realistic that ""2019 might best be remembered as the summer we left the Uncanny Valley for good""."
422,2,Uncanny valley,In visual effects,"However, other critics felt that the realism of the animals and setting rendered the scenes where the characters sing and dance disturbing and ""weird"".
"
423,2,Uncanny valley,In visual effects,"Following the release of the trailer for the 2019 movie Cats, multiple commentators cited the movie's CGI half-human half-cat characters as an example of the uncanny valley effect."
424,2,Uncanny valley,In fiction,"In the 2008 30 Rock episode ""Succession"", Frank Rossitano explains the uncanny valley concept, using a graph and Star Wars examples, to try to convince Tracy Jordan that his dream of creating a pornographic video game is impossible."
425,2,Uncanny valley,In fiction,He also references the computer-animated film The Polar Express.
426,2,Intentional stance,Dennett and intentionality,"Dennett (1971, p. 87) states that he took the concept of ""intentionality"" from the work of the German philosopher Franz Brentano."
427,2,Intentional stance,Dennett and intentionality,"When clarifying the distinction between mental phenomena (viz., mental activity) and physical phenomena, Brentano (p. 97) argued that, in contrast with physical phenomena, the ""distinguishing characteristic of all mental phenomena"" was ""the reference to something as an object"" – a characteristic he called ""intentional inexistence""."
428,2,Intentional stance,Dennett and intentionality,"Dennett constantly speaks of the ""aboutness"" of intentionality; for example: ""the aboutness of the pencil marks composing a shopping list is derived from the intentions of the person whose list it is"" (Dennett, 1995, p. 240).
"
429,2,Intentional stance,Dennett and intentionality,"John Searle (1999, pp."
430,2,Intentional stance,Dennett and intentionality,"85) stresses that ""competence"" in predicting/explaining human behaviour involves being able to both recognize others as ""intentional"" beings, and interpret others' minds as having ""intentional states"" (e.g., beliefs and desires):

"
431,2,Intentional stance,Dennett and intentionality,"""The primary evolutionary role of the mind is to relate us in certain ways to the environment, and especially to other people."
432,2,Intentional stance,Dennett and intentionality,"My subjective states relate me to the rest of the world, and the general name of that relationship is ""intentionality."""
433,2,Intentional stance,Dennett and intentionality,"These subjective states include beliefs and desires, intentions and perceptions, as well as loves and hates, fears and hopes."
434,2,Intentional stance,Dennett and intentionality,"""Intentionality,"" to repeat, is the general term for all the various forms by which the mind can be directed at, or be about, or of, objects and states of affairs in the world."
435,2,Intentional stance,Dennett and intentionality,"(p.85)According to Dennett (1987, pp. 48–49), folk psychology provides a systematic, ""reason-giving explanation"" for a particular action, and an account of the historical origins of that action, based on deeply embedded assumptions  about the agent; namely that:

(a) the agent's action was entirely rational;
(b) the agent's action was entirely reasonable (in the prevailing circumstances);
(c) the agent held certain beliefs;
(d) the agent desired certain things; and
(e) the agent's future action could be systematically predicted from the beliefs and desires so ascribed."
436,2,Intentional stance,Dennett and intentionality,"This approach is also consistent with the earlier work of Fritz Heider and Marianne Simmel, whose joint study revealed that, when subjects were presented with an animated display of 2-dimensional shapes, they were inclined to ascribe intentions to the shapes."
437,2,Intentional stance,Dennett and intentionality,"Further, Dennett (1987, p. 52) argues that, based on our fixed personal views of what all humans ought to believe, desire and do, we predict (or explain) the beliefs, desires and actions of others ""by calculating in a normative system""; and, driven by the reasonable assumption that all humans are rational beings – who do have specific beliefs and desires and do act on the basis of those beliefs and desires in order to get what they want"
438,2,Intentional stance,Dennett and intentionality,"– these predictions/explanations are based on four simple rules:

"
439,2,Intentional stance,Dennett and intentionality,"The agent's beliefs are those a rational individual ought to have (i.e., given their ""perceptual capacities"", ""epistemic needs"" and ""biography"");
In general, these beliefs ""are both true and relevant to [their] life;
The agent's desires are those a rational individual ought to have (i.e., given their ""biological needs"", and ""the most practicable means of satisfying them"") in order to further their ""survival"" and ""procreation"" needs; and
The agent's behaviour will be composed of those acts a rational individual holding those beliefs (and having those desires) ought to perform."
440,2,Intentional stance,Dennett's three levels,"The core idea is that, when understanding, explaining, and/or predicting the behavior of an object, we can choose to view it at varying levels of abstraction."
441,2,Intentional stance,Dennett's three levels,"The more concrete the level, the more accurate in principle our predictions are; the more abstract, the greater the computational power we gain by zooming out and skipping over the irrelevant details.
"
442,2,Intentional stance,Dennett's three levels,"Dennett defines three levels of abstraction, attained by adopting one of three entirely different ""stances"", or intellectual strategies: the physical stance; the design stance; and the intentional stance:
The most concrete is the physical stance, the domain of physics and chemistry, which makes predictions from knowledge of the physical constitution of the system and the physical laws that govern its operation; and thus, given a particular set of physical laws and initial conditions, and a particular configuration, a specific future state is predicted (this could also be called the ""structure stance"")."
443,2,Intentional stance,Dennett's three levels,"At this level, we are concerned with such things as mass, energy, velocity, and chemical composition."
444,2,Intentional stance,Dennett's three levels,"When we predict where a ball is going to land based on its current trajectory, we are taking the physical stance."
445,2,Intentional stance,Dennett's three levels,"Another example of this stance comes when we look at a strip made up of two types of metal bonded together and predict how it will bend as the temperature changes, based on the physical properties of the two metals.
"
446,2,Intentional stance,Dennett's three levels,"Somewhat more abstract is the design stance, the domain of biology and engineering, which requires no knowledge of the physical constitution or the physical laws that govern a system's operation."
447,2,Intentional stance,Dennett's three levels,"Based on an implicit assumption that there is no malfunction in the system, predictions are made from knowledge of the purpose of the system's design (this could also be called the ""teleological stance"")."
448,2,Intentional stance,Dennett's three levels,"At this level, we are concerned with such things as purpose, function and design."
449,2,Intentional stance,Dennett's three levels,"When we predict that a bird will fly when it flaps its wings on the basis that wings are made for flying, we are taking the design stance."
450,2,Intentional stance,Dennett's three levels,"Likewise, we can understand the bimetallic strip as a particular type of thermometer, not concerning ourselves with the details of how this type of thermometer happens to work."
451,2,Intentional stance,Dennett's three levels,We can also recognize the purpose that this thermometer serves inside a thermostat and even generalize to other kinds of thermostats that might use a different sort of thermometer.
452,2,Intentional stance,Dennett's three levels,"We can even explain the thermostat in terms of what it's good for, saying that it keeps track of the temperature and turns on the heater whenever it gets below a minimum, turning it off once it reaches a maximum.
"
453,2,Intentional stance,Dennett's three levels,"Most abstract is the intentional stance, the domain of software and minds, which requires no knowledge of either structure or design, and ""[clarifies] the logic of mentalistic explanations of behaviour, their predictive power, and their relation to other forms of explanation"" (Bolton & Hill, 1996, p. 24)."
454,2,Intentional stance,Dennett's three levels,"Predictions are made on the basis of explanations expressed in terms of meaningful mental states; and, given the task of predicting or explaining the behaviour of a specific agent (a person, animal, corporation, artifact, nation, etc.), it is implicitly assumed that the agent will always act on the basis of its beliefs and desires in order to get precisely what it wants (this could also be called the ""folk psychology stance"")."
455,2,Intentional stance,Dennett's three levels,"At this level, we are concerned with such things as belief, thinking and intent."
456,2,Intentional stance,Dennett's three levels,"When we predict that the bird will fly away because it knows the cat is coming and is afraid of getting eaten, we are taking the intentional stance."
457,2,Intentional stance,Dennett's three levels,"Another example would be when we predict that Mary will leave the theater and drive to the restaurant because she sees that the movie is over and is hungry.
"
458,2,Intentional stance,Dennett's three levels,"In 1971, Dennett also postulated that, whilst ""the intentional stance presupposes neither lower stance"", there may well be a fourth, higher level: a ""truly moral stance toward the system"
459,2,Intentional stance,Dennett's three levels,""" – the ""personal stance"""
460,2,Intentional stance,Dennett's three levels,"which not only ""presupposes the intentional stance"" (viz., treats the system as rational) but also ""views it as a person"" (1971/1978, p. 240).A key point is that switching to a higher level of abstraction has its risks as well as its benefits."
461,2,Intentional stance,Dennett's three levels,"For example, when we view both a bimetallic strip and a tube of mercury as thermometers, we can lose track of the fact that they differ in accuracy and temperature range, leading to false predictions as soon as the thermometer is used outside the circumstances for which it was designed."
462,2,Intentional stance,Dennett's three levels,The actions of a mercury thermometer heated to 500 °C can no longer be predicted on the basis of treating it as a thermometer; we have to sink down to the physical stance to understand it as a melted and boiled piece of junk.
463,2,Intentional stance,Dennett's three levels,"For that matter, the ""actions"" of a dead bird are not predictable in terms of beliefs or desires.
"
464,2,Intentional stance,Dennett's three levels,"Even when there is no immediate error, a higher-level stance can simply fail to be useful."
465,2,Intentional stance,Dennett's three levels,"If we were to try to understand the thermostat at the level of the intentional stance, ascribing to it beliefs about how hot it is and a desire to keep the temperature just right, we would gain no traction over the problem as compared to staying at the design stance, but we would generate theoretical commitments that expose us to absurdities, such as the possibility of the thermostat not being in the mood to work today because the weather is so nice."
466,2,Intentional stance,Dennett's three levels,"Whether to take a particular stance, then, is determined by how successful that stance is when applied.
"
467,2,Intentional stance,Dennett's three levels,"Dennett argues that it is best to understand human behavior at the level of the intentional stance, without making any specific commitments to any deeper reality of the artifacts of folk psychology."
468,2,Intentional stance,Dennett's three levels,"In addition to the controversy inherent in this, there is also some dispute about the extent to which Dennett is committing to realism about mental properties."
469,2,Intentional stance,Dennett's three levels,"Initially, Dennett's interpretation was seen as leaning more towards instrumentalism, but over the years, as this idea has been used to support more extensive theories of consciousness, it has been taken as being more like Realism."
470,2,Intentional stance,Dennett's three levels,"His own words hint at something in the middle, as he suggests that the self is as real as a center of gravity, ""an abstract object, a theorist's fiction"", but operationally valid."
471,2,Intentional stance,Dennett's three levels,"As a way of thinking about things, Dennett's intentional stance is entirely consistent with everyday commonsense understanding; and, thus, it meets Eleanor Rosch's (1978, p. 28) criterion of the ""maximum information with the least cognitive effort""."
472,2,Intentional stance,Dennett's three levels,"Rosch argues that, implicit within any system of categorization, are the assumptions that:

(a) the major purpose of any system of categorization is to reduce the randomness of the universe by providing ""maximum information with the least cognitive effort"", and
(b) the real world is structured and systematic, rather than being arbitrary or unpredictable."
473,2,Intentional stance,Dennett's three levels,"Thus, if a particular way of categorizing information does, indeed, ""provide maximum information with the least cognitive effort"", it can only do so because the structure of that particular system of categories corresponds with the perceived structure of the real world."
474,2,Intentional stance,Dennett's three levels,"Also, the intentional stance meets the criteria Dennett specified (1995, pp."
475,2,Intentional stance,Dennett's three levels,50–51)
476,2,Intentional stance,Dennett's three levels,"for algorithms:

"
477,2,Intentional stance,Dennett's three levels,"(1) Substrate Neutrality: It is a ""mechanism"" that produces results regardless of the material used to perform the procedure (""the power of the procedure is due to its logical structure, not the causal powers of the materials used in the instantiation"").
"
478,2,Intentional stance,Dennett's three levels,(2) Underlying Mindlessness:
479,2,Intentional stance,Dennett's three levels,"Each constituent step, and each transition between each step, is so utterly simple, that they can be performed by a ""dutiful idiot"".
"
480,2,Intentional stance,Dennett's three levels,(3) Guaranteed Results:
481,2,Intentional stance,Dennett's three levels,"""Whatever it is that an algorithm does, it always does it, if it is executed without misstep."
482,2,Intentional stance,Dennett's three levels,An algorithm is a foolproof recipe.
483,2,Intentional stance,Variants of Dennett's three stances,"The general notion of a three level system was widespread in the late 1970s/early 1980s; for example, when discussing the mental representation of information from a cognitive psychology perspective, Glass and his colleagues (1979, p. 24) distinguished three important aspects of representation:

(a) the content (""what is being represented"");
(b) the code (""the format of the representation""); and
(c) the medium (""the physical realization of the code"").Other significant cognitive scientists who also advocated a three level system were Allen Newell, Zenon Pylyshyn, and David Marr."
484,2,Intentional stance,Variants of Dennett's three stances,The parallels between the four representations (each of which implicitly assumed that computers and human minds displayed each of the three distinct levels) are detailed in the following table:
485,2,Intentional stance,Objections and replies,"The most obvious objection to Dennett is the intuition that it ""matters"" to us whether an object has an inner life or not."
486,2,Intentional stance,Objections and replies,"The claim is that we don't just imagine the intentional states of other people in order to predict their behaviour; the fact that they have thoughts and feelings just like we do is central to notions such as trust, friendship and love."
487,2,Intentional stance,Objections and replies,"The Blockhead argument proposes that someone, Jones, has a twin who is in fact not a person but a very sophisticated robot which looks and acts like Jones in every way, but who (it is claimed) somehow does not have any thoughts or feelings at all, just a chip which controls his behaviour; in other words, ""the lights are on but no one's home""."
488,2,Intentional stance,Objections and replies,"According to the intentional systems theory (IST), Jones and the robot have precisely the same beliefs and desires, but this is claimed to be false."
489,2,Intentional stance,Objections and replies,"The IST expert assigns the same mental states to Blockhead as he does to Jones, ""whereas in fact [Blockhead] has not a thought in his head.""  "
490,2,Intentional stance,Objections and replies,"Dennett has argued against this by denying the premise, on the basis that the robot is a philosophical zombie and therefore metaphysically impossible.  "
491,2,Intentional stance,Objections and replies,"In other words, if something acts in all ways conscious, it necessarily is, as consciousness is defined in terms of behavioral capacity, not ineffable qualia."
492,2,Intentional stance,Objections and replies,Another objection attacks the premise that treating people as ideally rational creatures will yield the best predictions.
493,2,Intentional stance,Objections and replies,"Stephen Stich argues that people often have beliefs or desires which are irrational or bizarre, and IST doesn't allow us to say anything about these."
494,2,Intentional stance,Objections and replies,"If the person's ""environmental niche"" is examined closely enough, and the possibility of malfunction in their brain (which might affect their reasoning capacities) is looked into, it may be possible to formulate a predictive strategy specific to that person."
495,2,Intentional stance,Objections and replies,Indeed this is what we often do when someone is behaving unpredictably
496,2,Intentional stance,Objections and replies,we look for the reasons why.
497,2,Intentional stance,Objections and replies,"In other words, we can only deal with irrationality by contrasting it against the background assumption of rationality."
498,2,Intentional stance,Objections and replies,"This development significantly undermines the claims of the intentional stance argument.
"
499,2,Intentional stance,Objections and replies,"The rationale behind the intentional stance is based on evolutionary theory, particularly the notion that the ability to make quick predictions of a system's behaviour based on what we think it might be thinking was an evolutionary adaptive advantage."
500,2,Intentional stance,Objections and replies,The fact that our predictive powers are not perfect is a further result of the advantages sometimes accrued by acting contrary to expectations.
501,2,Intentional stance,Neural evidence,"Philip Robbins and Anthony I. Jack suggest that ""Dennett's philosophical distinction between the physical and intentional stances has a lot going for it"" from the perspective of psychology and neuroscience."
502,2,Intentional stance,Neural evidence,"They review studies on abilities to adopt an intentional stance (variously called ""mindreading,"" ""mentalizing,"" or ""theory of mind"") as distinct from adopting a physical stance (""folk physics,"" ""intuitive physics,"" or ""theory of body"")."
503,2,Intentional stance,Neural evidence,"Autism seems to be a deficit in the intentional stance with preservation of the physical stance, while Williams syndrome can involve deficits in the physical stance with preservation of the intentional stance."
504,2,Intentional stance,Neural evidence,This tentatively suggests a double dissociation of intentional and physical stances in the brain.
505,2,Intentional stance,Neural evidence,"However, most studies have found no evidence of impairment in autistic individuals' ability to understand other people's basic intentions or goals; instead, data suggests that impairments are found in understanding more complex social emotions or in considering others' viewpoints."
506,2,Intentional stance,Neural evidence,"Robbins and Jack point to a 2003 study in which participants viewed animated geometric shapes in different ""vignettes,"" some of which could be interpreted as constituting social interaction, while others suggested mechanical behavior."
507,2,Intentional stance,Neural evidence,"Viewing social interactions elicited activity in brain regions associated with identifying faces and biological objects (posterior temporal cortex), as well as emotion processing (right amygdala and ventromedial prefrontal cortex)."
508,2,Intentional stance,Neural evidence,"Meanwhile, the mechanical interactions activated regions related to identifying objects like tools that can be manipulated (posterior temporal lobe)."
509,2,Intentional stance,Neural evidence,"The authors suggest ""that these findings reveal putative 'core systems' for social and mechanical understanding that are divisible into constituent parts or elements with distinct processing and storage capabilities."
510,2,Intentional stance,Phenomenal stance,Robbins and Jack argue for an additional stance beyond the three that Dennett outlined.
511,2,Intentional stance,Phenomenal stance,"They call it the phenomenal stance: Attributing consciousness, emotions, and inner experience to a mind."
512,2,Intentional stance,Phenomenal stance,The explanatory gap of the hard problem of consciousness illustrates this tendency of people to see phenomenal experience as different from physical processes.
513,2,Intentional stance,Phenomenal stance,"The authors suggest that psychopathy may represent a deficit in the phenomenal but not intentional stance, while people with autism appear to have intact moral sensibilities, just not mind-reading abilities."
514,2,Intentional stance,Phenomenal stance,These examples suggest a double dissociation between the intentional and phenomenal stances.
515,2,Intentional stance,Phenomenal stance,"In a follow-up paper, Robbins and Jack describe four experiments about how the intentional and phenomenal stances relate to feelings of moral concern."
516,2,Intentional stance,Phenomenal stance,The first two experiments showed that talking about lobsters as strongly emotional led to a much greater sentiment that lobsters deserved welfare protections than did talking about lobsters as highly intelligent.
517,2,Intentional stance,Phenomenal stance,The third and fourth studies found that perceiving an agent as vulnerable led to greater attributions of phenomenal experience.
518,2,Intentional stance,Phenomenal stance,"Also, people who scored higher on the empathetic-concern subscale of the Interpersonal Reactivity Index had generally higher absolute attributions of mental experience."
519,2,Intentional stance,Phenomenal stance,Bryce Huebner (2010) performed two experimental philosophy studies to test students' ascriptions of various mental states to humans compared with cyborgs and robots.
520,2,Intentional stance,Phenomenal stance,"Experiment 1 showed that while students attributed both beliefs and pains most strongly to humans, they were more willing to attribute beliefs than pains to robots and cyborgs."
521,2,Intentional stance,Phenomenal stance,[T]hese data seem to confirm that commonsense psychology does draw a distinction between phenomenal and non-phenomenal states--and this distinction seems to be dependent on the structural properties of an entity in a way that ascriptions of non-phenomenal states are not.
522,2,Intentional stance,Phenomenal stance,"However, this conclusion is only tentative in view of the high variance among participants."
523,2,Intentional stance,Phenomenal stance,"Experiment 2 showed analogous results: Both beliefs and happiness were ascribed most strongly to biological humans, and ascriptions of happiness to robots or cyborgs were less common than ascriptions of beliefs."
524,2,Chatbot,Background,"In 1950, Alan Turing's famous article ""Computing Machinery and Intelligence"" was published, which proposed what is now called the Turing test as a criterion of intelligence."
525,2,Chatbot,Background,"This criterion depends on the ability of a computer program to impersonate a human in a real-time written conversation with a human judge, sufficiently well that the judge is unable to distinguish reliably—on the basis of the conversational content alone—between the program and a real human."
526,2,Chatbot,Background,"The notoriety of Turing's proposed test stimulated great interest in Joseph Weizenbaum's program ELIZA, published in 1966, which seemed to be able to fool users into believing that they were conversing with a real human."
527,2,Chatbot,Background,"However Weizenbaum himself did not claim that ELIZA was genuinely intelligent, and the introduction to his paper presented it more as a debunking exercise:

"
528,2,Chatbot,Background,"[In] artificial intelligence ... machines are made to behave in wondrous ways, often sufficient to dazzle even the most experienced observer."
529,2,Chatbot,Background,"But once a particular program is unmasked, once its inner workings are explained ... its magic crumbles away; it stands revealed as a mere collection of procedures ..."
530,2,Chatbot,Background,"The observer says to himself ""I could have written that""."
531,2,Chatbot,Background,"With that thought he moves the program in question from the shelf marked ""intelligent"", to that reserved for curios ..."
532,2,Chatbot,Background,"The object of this paper is to cause just such a re-evaluation of the program about to be ""explained""."
533,2,Chatbot,Background,"Few programs ever needed it more.
"
534,2,Chatbot,Background,"ELIZA's key method of operation (copied by chatbot designers ever since) involves the recognition of clue words or phrases in the input, and the output of corresponding pre-prepared or pre-programmed responses that can move the conversation forward in an apparently meaningful way (e.g. by responding to any input that contains the word 'MOTHER' with 'TELL ME MORE ABOUT YOUR FAMILY')."
535,2,Chatbot,Background,"Thus an illusion of understanding is generated, even though the processing involved has been merely superficial."
536,2,Chatbot,Background,"ELIZA showed that such an illusion is surprisingly easy to generate, because human judges are so ready to give the benefit of the doubt when conversational responses are capable of being interpreted as ""intelligent"".
"
537,2,Chatbot,Background,Interface designers have come to appreciate that humans' readiness to interpret computer output as genuinely conversational—even when it is actually based on rather simple pattern-matching—can be exploited for useful purposes.
538,2,Chatbot,Background,"Most people prefer to engage with programs that are human-like, and this gives chatbot-style techniques a potentially useful role in interactive systems that need to elicit information from users, as long as that information is relatively straightforward and falls into predictable categories."
539,2,Chatbot,Background,"Thus, for example, online help systems can usefully employ chatbot techniques to identify the area of help that users require, potentially providing a ""friendlier"" interface than a more formal search or menu system."
540,2,Chatbot,Background,"This sort of usage holds the prospect of moving chatbot technology from Weizenbaum's ""shelf ... reserved for curios"" to that marked ""genuinely useful computational methods""."
541,2,Chatbot,Development,The classic historic early chatbots are ELIZA (1966) and PARRY (1972).
542,2,Chatbot,Development,"More recent notable programs include A.L.I.C.E., Jabberwacky and D.U.D.E"
543,2,Chatbot,Development,(Agence Nationale de la Recherche and CNRS 2006).
544,2,Chatbot,Development,"While ELIZA and PARRY were used exclusively to simulate typed conversation, many chatbots now include functional features such as games and web searching abilities."
545,2,Chatbot,Development,"In 1984, a book called The Policeman's Beard is Half Constructed was published, allegedly written by the chatbot Racter (though the program as released would not have been capable of doing so).One pertinent field of AI research is natural language processing."
546,2,Chatbot,Development,"Usually, weak AI fields employ specialized software or programming languages created specifically for the narrow function required."
547,2,Chatbot,Development,"For example, A.L.I.C.E. uses a markup language called AIML, which is specific to its function as a conversational agent, and has since been adopted by various other developers of, so called, Alicebots."
548,2,Chatbot,Development,"Nevertheless, A.L.I.C.E. is still purely based on pattern matching techniques without any reasoning capabilities, the same technique ELIZA was using back in 1966."
549,2,Chatbot,Development,"This is not strong AI, which would require sapience and logical reasoning abilities.
"
550,2,Chatbot,Development,"Jabberwacky learns new responses and context based on real-time user interactions, rather than being driven from a static database."
551,2,Chatbot,Development,Some more recent chatbots also combine real-time learning with evolutionary algorithms that optimise their ability to communicate based on each conversation held.
552,2,Chatbot,Development,"Still, there is currently no general purpose conversational artificial intelligence, and some software developers focus on the practical aspect, information retrieval.
"
553,2,Chatbot,Development,Chatbot competitions focus on the Turing test or more specific goals.
554,2,Chatbot,Development,"Two such annual contests are the Loebner Prize and The Chatterbox Challenge (the latter has been offline since 2015, however materials can still be found from web archives).DBpedia created a chatbot during the GSoC of 2017. and can communicate through Facebook Messenger."
555,2,Chatbot,Development,"DBpedia started in 2007 and allows to extract structured content from the Wikipedia dataset, along with many other datasets."
556,2,Chatbot,Development,DBpedia is currently one of the biggest representatives of Linked Open Data (LOD).
557,2,Chatbot,Messaging apps,Many companies' chatbots run on messaging apps or simply via SMS.
558,2,Chatbot,Messaging apps,"They are used for B2C customer service, sales and marketing."
559,2,Chatbot,Messaging apps,"In 2016, Facebook Messenger allowed developers to place chatbots on their platform."
560,2,Chatbot,Messaging apps,"There were 30,000 bots created for Messenger in the first six months, rising to 100,000 by September 2017.
"
561,2,Chatbot,Messaging apps,"Since September 2017, this has also been as part of a pilot program on WhatsApp."
562,2,Chatbot,Messaging apps,"Airlines KLM and Aeroméxico both announced their participation in the testing; both airlines had previously launched customer services on the Facebook Messenger platform.
"
